StopID,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,x,y
32490, , ,211,outbound,forward facing back of sidewalk,sidewalk, ,1465766.912380164489150,561237.165119904093444
32550, ,Shelter,"40x, 46x, 47x, 48x, 52x, 53x, 62x, 63x, 64x, 74x, 77x, 82x, 85x",not applicable, ,sidewalk,transfer point,1449976.039762505562976,541714.253378410241567
32590, , ,8,outbound,forward facing back of curb,sidewalk, ,1438999.184747763443738,548511.837224167422391
32600,Bench, ,8,inbound,forward facing back of curb,sidewalk, ,1438977.902310010744259,548491.855308741796762
32610, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1438374.154829837614670,548842.913333673961461
32620, ,Shelter,8,inbound,forward facing back of curb,sidewalk, ,1438415.126532665221021,548798.819589835125953
32630, , ,8,outbound,forward facing back of curb,sidewalk, ,1438063.901513350661844,549032.984475830686279
32640,Bench, ,8,inbound,forward facing back of curb,sidewalk, ,1437887.450422665104270,549097.848847414832562
32650, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1437627.329879915341735,549317.186991413473152
32660,Bench, ,8,inbound,forward facing back of curb,sidewalk, ,1437039.135190165136009,549605.004001087276265
32670, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1436995.111000007251278,549661.170227331225760
32675,Bench, ,8,inbound,forward facing back of curb,sidewalk, ,1436184.791098335059360,549809.440928158350289
32685, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1436302.846636510221288,549846.144594915560447
32700, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1435426.139728510286659,550036.104516834020615
32710, ,Shelter,8,inbound,forward facing back of sidewalk,sidewalk, ,1435243.147312334505841,550054.879741750075482
32720, ,Shelter,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point,1433210.017192250583321,549890.942733660107478
32730, , ,"34, 8",outbound,forward facing back of sidewalk,sidewalk, ,1433109.130911087384447,549955.847131403861567
32736, , ,"34, 8",outbound,forward facing back of curb,sidewalk, ,1433847.790851094061509,549558.784605331020430
32740, , ,8,inbound,forward facing back of sidewalk,sidewalk, ,1432110.003972344100475,550160.988453411264345
32750, ,Shelter,8,inbound,forward facing back of curb,sidewalk, ,1430455.104723089141771,550722.024732912192121
32751, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1430209.797799011459574,550854.145203581312671
32760, , ,8,inbound,forward facing edge of pavement,sidewalk, ,1429599.429597177775577,550791.628924427903257
32761, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1429608.916126748546958,550850.052692072931677
32770, , ,8,inbound,forward facing edge of pavement,sidewalk, ,1428105.084160677157342,550105.873406165977940
32771, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1428268.240330419270322,550219.937154420651495
32780,Bench, ,8,inbound,forward facing back of sidewalk,sidewalk, ,1427455.106129921507090,549648.119072318659164
32781, , ,8,outbound, ,sidewalk, ,1426889.713559918105602,549534.919495574780740
32791, , ,8,outbound,forward facing back of sidewalk,sidewalk, ,1425413.201093011535704,549544.583518239087425
32870,Bench, ,60,inbound,forward facing back of sidewalk,sidewalk, ,1434436.384818263351917,519832.337824752961751
32880, , ,60,inbound,forward facing back of sidewalk,sidewalk, ,1436176.998463012743741,519675.076000165659934
32890, ,Shelter,60,inbound,forward facing back of curb,sidewalk, ,1436681.997781088110059,519949.042643840017263
32900,Bench, ,60,outbound,forward facing back of sidewalk,sidewalk, ,1434488.493309833807871,519915.794022669608239
32910,Bench, ,60,outbound,forward facing back of sidewalk,sidewalk, ,1436731.925502755446360,520028.176015736185946
33010, , ,29,not applicable,forward facing back of sidewalk,sidewalk,transfer point,1484651.970410501351580,570549.057257245993242
33030,Bench, ,29,inbound,forward facing back of curb,sidewalk, ,1484132.902879095403478,569580.377764160977677
33035, , ,29,outbound,forward facing edge of pavement,sidewalk, ,1482600.613948920043185,568555.864065169706009
33050, , ,29,outbound,forward facing edge of pavement, , ,1481064.349633000791073,567719.324727750965394
33060,Bench, ,29,inbound,rear facing edge of pavement,sidewalk, ,1480851.324796593282372,567739.074032078962773
33080, , ,211,inbound,forward facing edge of pavement, , ,1467237.902876504696906,559031.000897085759789
33150, , ,"1, 7",inbound,forward facing back of curb,sidewalk, ,1447117.355847335420549,545867.990149659686722
33151, , ,"1, 7",outbound,rear facing back of curb,sidewalk, ,1447136.002135508926585,545906.955294817453250
33200, , ,"1, 7",inbound,forward facing back of sidewalk,sidewalk, ,1445698.167084674583748,547226.044520163093694
33210, , ,"1, 7",outbound,forward facing back of sidewalk,sidewalk, ,1445779.096056678332388,547193.954033159767278
33240, , ,"1, 7",inbound,forward facing back of sidewalk,sidewalk, ,1445227.029247423168272,547950.138216322171502
33250, , ,"34, 8, 85x",outbound,forward facing back of curb,sidewalk, ,1446583.190249003237113,544867.107636995962821
33260, , ,"34, 8, 85x",inbound,forward facing back of curb,sidewalk,transfer point,1446458.249225922627375,544845.780907998210751
33270,Bench, ,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point,1445975.072698836913332,544913.050130412564613
33280,Bench, ,"34, 8",outbound,forward facing back of curb,sidewalk, ,1445988.028381594689563,544951.029057071194984
33320, , ,"34, 8",outbound,forward facing back of curb,sidewalk, ,1444410.148007176350802,545633.962074426119216
33330,Bench, ,"34, 8",inbound,forward facing back of curb,sidewalk,transfer point,1444178.156017087632790,545732.954002404236235
33335, , ,"34, 8",outbound,forward facing edge of pavement,sidewalk, ,1443367.763608999783173,546329.850774492020719
33336, , ,"34, 8",outbound,forward facing edge of pavement,sidewalk, ,1443177.622256999835372,546319.226451910682954
33371, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point,1440711.169184677768499,543127.801404348458163
33430, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point,1442906.175293332897127,543540.019739986397326
33440, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk,transfer point,1443207.583483166061342,543574.032795332721435
33470, ,Shelter,"35, 5",outbound,forward facing back of curb,sidewalk,transfer point,1440875.784669095184654,543177.477158010355197
33520, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,1461708.993002584204078,549525.903437499189749
33530, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,1462160.070840593660250,549041.957226912607439
33540, , ,"23, 3",inbound,forward facing back of curb,sidewalk,transfer point,1462513.338506749598309,548663.534099242067896
33550, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,1463079.149711091071367,548066.136015823110938
33560, ,Shelter,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,1463478.170238503487781,547623.923317575943656
33570, , ,"11, 34",inbound,rear facing back of curb,sidewalk,transfer point,1449527.142366341082379,542761.827726828167215
33890, , ,60,inbound,forward facing back of curb,sidewalk, ,1425901.472754262154922,528505.759454242303036
33891, , ,60,outbound, ,sidewalk, ,1426078.143332668812945,528261.729102415731177
33980, , ,"290, 77x",not applicable,forward facing back of curb, , ,1449282.830847094533965,642831.034740253235213
33990, , ,2,inbound,forward facing edge of pavement,sidewalk, ,1435663.258348755771294,555367.280862324405462
34070, , ,10,inbound,forward facing back of sidewalk,sidewalk, ,1442183.172802336048335,538846.982210081536323
34080, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1441597.149696178501472,539184.167231259983964
34100, , ,10,inbound,forward facing back of sidewalk,sidewalk,transfer point,1441501.166620431002229,539195.075345913064666
34120, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point,1441282.908526757266372,539391.020820165751502
34140, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1440348.021617002785206,539475.997684340225533
34150,Bench, ,10,inbound,forward facing back of sidewalk,sidewalk, ,1440455.045353092253208,539432.844555409159511
34160, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1439780.180889167124406,539271.958394253626466
34170, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1439242.175403515575454,539176.932009499170817
34180, , ,10,inbound,forward facing back of sidewalk,sidewalk, ,1439207.049817582825199,539136.099742079270072
34190, , ,10,inbound,forward facing back of sidewalk,sidewalk, ,1438489.115229836432263,539115.108970400295220
34200, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1438444.894845833769068,539146.159761332557537
34210,Bench, ,10,outbound,forward facing back of curb,sidewalk, ,1437903.940875255037099,539085.065723414765671
34220, , ,10,inbound,forward facing back of sidewalk,sidewalk,transfer point,1437700.982947834767401,538984.080361079657450
34230, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk,transfer point,1436422.182355844648555,538578.105123170651495
34250,Bench, ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, ,1437263.047800087137148,538921.044725999585353
34260, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, ,1437167.037821512203664,538851.885087403235957
34300, , ,"10, 30",inbound,forward facing back of sidewalk,sidewalk, ,1435958.137352174846455,538320.839561576372944
34320,Bench, ,"10, 30",inbound,forward facing back of sidewalk,sidewalk, ,1435075.106637918390334,537899.022163737099618
34330, , ,"10, 30",outbound,forward facing back of curb,sidewalk,transfer point,1435821.783622253919020,538313.970152746420354
34340, , ,"10, 30",outbound,forward facing back of sidewalk,sidewalk, ,1435139.052376169245690,537993.902223329059780
34360, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point,1434334.922094680601731,537621.928229743498378
34400, ,Shelter,"10, 235",inbound,forward facing back of sidewalk,sidewalk,transfer point,1433787.038347922731191,537372.120330423349515
34420,Bench, ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point,1433909.930818669730797,537456.043390900245868
34440, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1433231.951531597413123,537371.078993901726790
34450,Bench, ,10,outbound,forward facing back of sidewalk,sidewalk, ,1432061.962073674891144,537318.847799158655107
34480, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1432653.965810918482020,537359.929737980477512
34500, , ,10,inbound,forward facing back of sidewalk,sidewalk, ,1433062.185466928174719,537320.086969911935739
34520, , ,10,inbound,forward facing back of sidewalk,sidewalk, ,1432532.952929591061547,537312.012839081231505
34540,Bench, ,"10, 235",inbound,forward facing back of sidewalk,sidewalk,transfer point,1431930.910826585721225,537246.008377919439226
34560, , ,10,inbound,forward facing back of sidewalk,sidewalk,transfer point,1431246.998480506241322,537117.157257662038319
34580, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk,transfer point,1431486.987829915480688,537215.569134338758886
34610, ,Shelter,"10, 235",inbound,forward facing back of sidewalk,sidewalk,transfer point,1430418.179600097704679,536956.888221241068095
34620, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk,transfer point,1430257.685826590284705,536969.072580080595799
34650, , ,10,inbound,forward facing back of sidewalk,sidewalk, ,1429425.212097845040262,536728.090778584708460
34670, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk, ,1429858.366087174043059,536897.030729432706721
34690, , ,"10, 235",outbound,forward facing back of sidewalk,sidewalk,transfer point,1429180.182732260553166,536709.875263825641014
34710, , ,10,outbound,forward facing back of sidewalk,sidewalk, ,1428125.050984254805371,536341.445882589905523
34750, , ,235,outbound,forward facing back of sidewalk,sidewalk, ,1426530.010867256904021,535771.273466503364034
34760, , ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point,1427533.005252339178696,536114.080195581889711
34790, , ,10,inbound,forward facing back of curb,sidewalk, ,1428151.508608512347564,536288.153994416934438
34850, , ,"235, 60",outbound,forward facing back of curb,sidewalk,transfer point,1424634.019580508815125,534938.019555576844141
34860, , ,235,outbound,forward facing edge of pavement, ,transfer point,1424706.905917664756998,534891.103310831007548
34940, , ,55,outbound,forward facing back of curb,sidewalk,transfer point,1422165.010410926304758,504141.984034905035514
34960, , ,55,outbound,forward facing back of sidewalk,sidewalk, ,1421773.074186930665746,505055.998282988381106
34970, , ,55,outbound,forward facing back of curb,sidewalk, ,1421355.013999426271766,506040.053401495562866
34980, , ,55,inbound,forward facing back of sidewalk,sidewalk,transfer point,1421211.976555846631527,506235.039560097851790
34985, , ,55,inbound,forward facing edge of pavement, , ,1418663.431128001539037,508024.819117016857490
34990, , ,55,inbound,forward facing back of sidewalk,sidewalk, ,1419901.116644758265465,507639.137145582877565
35000, , ,55,outbound,forward facing back of sidewalk,sidewalk, ,1420161.225376507500187,507666.450083080388140
35050, , ,15,inbound,forward facing edge of pavement,sidewalk, ,1460913.125499837100506,530584.104050841531716
35060, , ,15,outbound,forward facing edge of pavement, , ,1461174.010476761264727,530520.029703901964240
35070,Bench, ,15,outbound,forward facing edge of pavement,sidewalk, ,1461536.915262753842399,530446.460953423404135
35080,Bench, ,15,inbound,forward facing edge of pavement,sidewalk, ,1461467.154575505759567,530488.132129925419576
