StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
35320,142292.500000000000000,54561.599999999998545, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk, 
35440,146538.799999999988358,53545.800000000002910, , ,17,inbound,rear facing back of curb, , 
35450,146595.000000000000000,53557.300000000002910, , ,17,inbound,forward facing back of curb, , 
35460,146607.600000000005821,53559.099999999998545, , ,17,outbound,forward facing back of sidewalk,sidewalk, 
35470,146703.799999999988358,53544.599999999998545,Bench, ,17,outbound,forward facing back of sidewalk,sidewalk, 
35480,146710.299999999988358,53544.199999999997090,Bench, ,17,inbound,forward facing back of curb, , 
35550,146549.200000000011642,53546.300000000002910, , ,17,outbound,forward facing back of sidewalk,sidewalk, 
35570,143702.000000000000000,52548.199999999997090, , ,24,outbound,forward facing back of curb,sidewalk, 
35580,143800.299999999988358,52514.699999999997090, , ,24,inbound,forward facing back of sidewalk,sidewalk, 
35590,143743.600000000005821,52537.699999999997090, , ,24,outbound,forward facing back of curb,sidewalk, 
35750,144494.200000000011642,52288.300000000002910, , ,30,outbound,forward facing back of sidewalk,sidewalk, 
35770,144503.600000000005821,52290.400000000001455, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
35780,144619.799999999988358,52279.300000000002910, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
35790,144655.299999999988358,52270.900000000001455, , ,30, ,forward facing back of sidewalk,sidewalk, 
35800,144752.700000000011642,52275.000000000000000,Bench, ,30,outbound,forward facing back of curb,sidewalk, 
35820,144701.799999999988358,52268.599999999998545, , ,30,not applicable,forward facing back of curb,sidewalk,transfer point
35830,144739.399999999994179,52279.300000000002910,Bench, ,30,outbound,rear facing back of curb,sidewalk, 
35840,144832.000000000000000,52248.199999999997090, , ,30,outbound,forward facing back of curb,sidewalk, 
35845,144826.600000000005821,52261.500000000000000, , ,30,not applicable,forward facing back of curb,sidewalk, 
35860,144953.299999999988358,52233.500000000000000, , ,30,inbound,forward facing back of curb,sidewalk, 
35951,142108.399999999994179,53756.300000000002910, , ,10,not applicable,forward facing back of curb,sidewalk, 
36090,146510.600000000005821,55646.300000000002910, , ,211,inbound,forward facing edge of pavement, , 
36100,146531.799999999988358,55671.300000000002910, , ,211,inbound,forward facing edge of pavement, , 
36110,146518.100000000005821,55732.199999999997090, , ,211,inbound,forward facing edge of pavement, , 
36120,146496.799999999988358,55822.199999999997090, , ,211,inbound,rear facing edge of pavement,sidewalk, 
36140,145034.200000000011642,54192.699999999997090, , ,"1, 10, 11, 16, 21, 22, 26, 34, 7, 8",inbound, ,sidewalk,transfer point
36275,148559.600000000005821,59389.800000000002910, , ,54,not applicable,forward facing back of curb, , 
36480,148332.299999999988358,50321.199999999997090, , ,"27, 51, 65x",outbound,forward facing back of sidewalk,sidewalk, 
36820,145626.100000000005821,55217.400000000001455, , ,3,outbound,forward facing edge of pavement, , 
36890,144446.700000000011642,61924.199999999997090, , ,"77x, 99",not applicable,forward facing back of curb,sidewalk,transfer point
36900,146767.100000000005821,53645.500000000000000, ,Shelter,"17, 39",not applicable,forward facing back of curb,sidewalk,transfer point
36970,143723.799999999988358,49972.199999999997090,Bench, ,12,outbound,forward facing back of curb,sidewalk, 
36980,143746.100000000005821,49869.699999999997090, , ,"42, 58",outbound,forward facing back of curb, , 
37050,143827.500000000000000,48927.500000000000000, ,Shelter,"19, 51, 58",not applicable,forward facing back of curb, ,transfer point
37055,143760.799999999988358,49107.099999999998545, , ,58,inbound,forward facing back of curb,sidewalk, 
37060,143616.299999999988358,49128.599999999998545, , ,58,inbound,forward facing back of curb, , 
37070,143565.299999999988358,49195.000000000000000, , ,"42, 58",inbound,forward facing back of sidewalk,sidewalk, 
37080,143576.399999999994179,49265.099999999998545, , ,"42, 58",inbound,forward facing back of sidewalk,sidewalk, 
37090,143620.000000000000000,49376.699999999997090, , ,"42, 58",inbound,forward facing back of sidewalk,sidewalk, 
37100,143661.100000000005821,49482.800000000002910, , ,"42, 58",inbound,forward facing back of curb, , 
37120,143723.399999999994179,50003.800000000002910, , ,12,inbound,forward facing back of curb,sidewalk, 
37170,148541.899999999994179,50214.300000000002910, , ,"27, 51, 65x",outbound,forward facing back of sidewalk,sidewalk, 
37176,148607.299999999988358,50291.400000000001455, , ,"27, 51",inbound,forward facing back of curb,sidewalk, 
37180,148642.299999999988358,50343.699999999997090, , ,"27, 51",outbound,forward facing back of curb,sidewalk, 
37190,144640.399999999994179,56960.800000000002910, , ,7,inbound,forward facing edge of pavement, , 
37200,148941.100000000005821,50358.900000000001455,Bench, ,27,not applicable,forward facing back of sidewalk,sidewalk, 
37210,148976.299999999988358,50250.900000000001455, , ,"27, 65x",inbound,forward facing back of sidewalk,sidewalk, 
37220,148913.700000000011642,50222.300000000002910,Bench, ,"27, 65x",inbound,forward facing back of sidewalk,sidewalk, 
37230,148783.100000000005821,50218.500000000000000, , ,"27, 65x",inbound,forward facing edge of pavement, , 
37235,148603.000000000000000,50292.500000000000000, , ,51,outbound,forward facing back of curb,sidewalk, 
37240,148531.500000000000000,50210.300000000002910, ,Shelter,"27, 51, 65x",inbound,forward facing back of curb,sidewalk, 
37241,143202.200000000011642,55024.199999999997090, , ,8,outbound, ,sidewalk, 
37250,148847.799999999988358,50221.699999999997090, , ,"27, 65x",inbound,forward facing edge of pavement, , 
37270,143403.899999999994179,54709.500000000000000, , ,"34, 8",outbound,forward facing back of curb,sidewalk, 
37280,143372.399999999994179,54906.099999999998545, , ,"2, 34",inbound,forward facing back of curb, , 
37310,143617.299999999988358,54690.199999999997090, , ,34,inbound,forward facing back of curb,sidewalk,transfer point
37320,143664.399999999994179,54727.599999999998545, ,Shelter,34,inbound,forward facing back of curb,sidewalk, 
37380,144884.100000000005821,54144.900000000001455, , ,"16, 40x, 46x, 52x, 64x, 65x, 74x",outbound,rear facing back of curb,sidewalk,transfer point
37410,145111.000000000000000,54456.699999999997090,Bench, ,"11, 21",not applicable,forward facing back of curb,sidewalk,transfer point
37412,144798.600000000005821,54143.099999999998545, ,Shelter,16,outbound,forward facing back of curb,sidewalk, 
37460,148024.799999999988358,50967.400000000001455, , ,"27, 65x",outbound,forward facing back of sidewalk,sidewalk, 
37465,148029.700000000011642,50971.000000000000000,Bench, ,"27, 65x",inbound,forward facing back of sidewalk,sidewalk, 
37480,148434.100000000005821,50208.000000000000000, , ,"27, 51, 65x",outbound,forward facing back of curb,sidewalk, 
37490,148201.399999999994179,50632.300000000002910, , ,"27, 65x",outbound,forward facing back of curb,sidewalk, 
37510,148126.299999999988358,50725.800000000002910, , ,"27, 65x",outbound,forward facing back of curb,sidewalk, 
37520,148069.299999999988358,50857.599999999998545, , ,"27, 65x",outbound,forward facing back of sidewalk,sidewalk, 
37530,147483.200000000011642,52688.300000000002910, , ,17,outbound,forward facing back of curb,sidewalk,transfer point
37690,145892.799999999988358,49625.900000000001455, , ,62x,outbound,forward facing back of curb,sidewalk, 
37700,145867.700000000011642,49508.300000000002910, , ,62x,outbound,forward facing back of curb,sidewalk, 
37720,145811.200000000011642,49238.800000000002910, , ,62x,outbound,forward facing back of curb,sidewalk, 
37760,145649.700000000011642,48842.400000000001455, , ,62x,outbound,forward facing back of curb,sidewalk, 
37762,145604.500000000000000,48432.900000000001455, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
37764,145565.000000000000000,48577.300000000002910, , ,62x,outbound,forward facing back of curb, , 
37770,145724.700000000011642,48965.900000000001455, , ,62x,outbound,forward facing back of curb, , 
37790,146107.299999999988358,51050.300000000002910, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
37800,146006.500000000000000,50908.699999999997090, , ,62x,outbound,forward facing back of curb,sidewalk, 
37810,145966.799999999988358,50846.599999999998545, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
38060,146583.500000000000000,51814.199999999997090, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
38070,146151.799999999988358,51230.199999999997090, , ,62x,outbound,forward facing back of curb,sidewalk, 
38080,146142.700000000011642,51323.599999999998545, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
38090,146250.100000000005821,51486.300000000002910, , ,28,outbound,forward facing back of sidewalk,sidewalk, 
38091,146139.899999999994179,51405.300000000002910, , ,28, , , , 
38092,146089.700000000011642,51374.800000000002910, , ,28, , , , 
38100,146331.799999999988358,51575.699999999997090, , ,"28, 62x",outbound,forward facing back of curb,sidewalk, 
38106,146396.899999999994179,51666.099999999998545, , ,62x,outbound,forward facing back of curb,sidewalk, 
38150,146428.899999999994179,51688.000000000000000, , ,62x,inbound,forward facing back of sidewalk,sidewalk, 
38200,146314.000000000000000,52221.300000000002910, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
38205,148372.799999999988358,52639.500000000000000, , ,52x,inbound,forward facing back of sidewalk,sidewalk, 
38210,148366.100000000005821,52635.699999999997090, , ,52x,outbound,forward facing back of curb,sidewalk, 
38220,147750.899999999994179,52678.099999999998545, , ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk, 
38230,147803.899999999994179,52712.199999999997090, , ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk, 
38240,147962.799999999988358,52715.500000000000000, , ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk, 
38250,148037.299999999988358,52705.199999999997090, , ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk, 
38260,148102.600000000005821,52725.500000000000000, , ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk, 
38270,148132.799999999988358,52753.900000000001455, , ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk,transfer point
38280,148288.899999999994179,52717.699999999997090, , ,52x,outbound,forward facing back of sidewalk,sidewalk, 
38290,148466.399999999994179,52482.400000000001455, , ,52x,outbound,forward facing edge of pavement,sidewalk, 
38300,148394.299999999988358,52592.699999999997090, , ,52x,outbound,forward facing back of curb,sidewalk, 
38330,147681.299999999988358,52642.400000000001455,Bench, ,"221, 52x",outbound,forward facing back of sidewalk,sidewalk, 
38350,149522.200000000011642,53767.599999999998545, , ,222,inbound,forward facing back of sidewalk,sidewalk, 
38360,149608.399999999994179,53685.199999999997090,Bench, ,"222, 46x",not applicable,forward facing back of sidewalk,sidewalk,transfer point
38370,149453.100000000005821,53625.699999999997090, , ,46x,inbound,forward facing back of sidewalk,sidewalk, 
38380,149226.399999999994179,53588.000000000000000, , ,46x,inbound,forward facing back of sidewalk,sidewalk, 
38390,148966.399999999994179,53507.000000000000000, , ,46x,inbound,forward facing back of sidewalk,sidewalk, 
38400,148686.899999999994179,53408.300000000002910, , ,46x,inbound,forward facing back of sidewalk,sidewalk, 
38410,149059.200000000011642,54041.400000000001455, , ,222,inbound,forward facing back of sidewalk,sidewalk,transfer point
38420,144889.100000000005821,54289.199999999997090, , ,"22, 34, 41x, 48x, 7, 77x, 8, 82x, 85x, 88x",outbound,forward facing back of curb,sidewalk, 
38460,143647.000000000000000,53855.300000000002910, , ,"10, 30",inbound,forward facing back of sidewalk,sidewalk, 
38570,145195.700000000011642,54183.400000000001455, , ,"17, 23",outbound,forward facing back of curb,sidewalk,transfer point
38580,145158.899999999994179,54151.000000000000000,Bench, ,"17, 23",outbound,forward facing back of curb,sidewalk,transfer point
38590,147701.899999999994179,54980.800000000002910, , ,23,outbound,forward facing back of sidewalk,sidewalk, 
38610,143377.299999999988358,50748.900000000001455, ,Shelter,56,outbound,forward facing back of curb,sidewalk, 
38620,146841.399999999994179,53816.599999999998545,Bench, ,9,inbound,forward facing back of curb,sidewalk,transfer point
38640,134936.600000000005821,55838.400000000001455, ,Shelter,85x,not applicable,forward facing back of sidewalk,sidewalk,transfer point
39230,144764.600000000005821,55549.900000000001455, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
39240,144889.200000000011642,55518.099999999998545, , ,3,outbound,forward facing back of sidewalk,sidewalk, 
39250,144982.899999999994179,55499.500000000000000, , ,3,outbound,forward facing back of sidewalk,sidewalk,transfer point
39260,145396.299999999988358,55368.000000000000000, , ,3,inbound,forward facing back of curb, , 
39370,144951.700000000011642,55019.300000000002910, ,Shelter,26,inbound,forward facing back of sidewalk,sidewalk,transfer point
39460,145208.600000000005821,54747.900000000001455, , ,22,outbound,forward facing back of curb,sidewalk,transfer point
39550,146043.399999999994179,54939.900000000001455, , ,23,outbound,forward facing back of curb,sidewalk,transfer point
39730,144981.200000000011642,55502.800000000002910,Bench, ,3,inbound,forward facing back of sidewalk,sidewalk,transfer point
39740,139420.899999999994179,55307.900000000001455, , ,85x,not applicable,forward facing back of curb, , 
39800,143345.399999999994179,56158.599999999998545, , ,1,outbound,forward facing edge of pavement,sidewalk,transfer point
39870,143343.399999999994179,56158.099999999998545, , ,1,inbound,forward facing edge of pavement, ,transfer point
